Picture ID;Category;Description;WordNet_1;WordNet_2;WordNet_3;WordNet_4;WordNet_5;WordNet_6;WordNet_7;;;;;;;;;;;;;;
Animals_086_v;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{02541302} <adj.all> ill1#1 (vs. well1#1), sick1#1 -- (affected by an impairment of normal physical or mental function; ""ill from the monotony of his suffering"")";;;;;;;;;;;;;;;;;;;
Animals_087_h;Animals;bat;{02139199} <noun.animal> bat#1, chiropteran#1 -- (nocturnal mouselike mammal with forelimbs modified to form membranous wings and anatomical adaptations for echolocation by which they navigate);;;;;;;;;;;;;;;;;;;;
Animals_088_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";;;;;;;;;;;;;;;;;;;;
Animals_089_v;Animals;lizard;{01674464} <noun.animal> lizard#1 -- (relatively long-bodied reptile with usually two pairs of legs and a tapering tail);{09474412} <noun.object> wall1#5 -- (a vertical (or almost vertical) smooth rock face (as of a cave or mountain));"{01921964} <verb.motion> climb#1, climb up#1, mount#6, go up1#5 -- (go upward with gradual or continuous progress; ""Did you ever climb up the hill behind your house?"")";;;;;;;;;;;;;;;;;;
Animals_090_h;Animals;pelicans;{02051845} <noun.animal> pelican#1 -- (large long-winged warm-water seabird having a large bill with a distensible pouch for fish);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_091_h;Animals;pelicans;{02051845} <noun.animal> pelican#1 -- (large long-winged warm-water seabird having a large bill with a distensible pouch for fish);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_092_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{02881193} <noun.artifact> bowl1#1 -- (a round vessel that is open at the top; used chiefly for holding food or liquids;)";;;;;;;;;;;;;;;;;;;
Animals_093_h;Animals;dead butterfly;"{00095280} <adj.all> dead1#1 (vs. alive1#1) -- (no longer having or seeming to have or expecting to have life; ""the nerve is dead""; ""a dead pallor""; ""he was marked as a dead man by the assassin"")";{02274259} <noun.animal> butterfly#1 -- (diurnal insect typically having a slender body with knobbed antennae and broad colorful wings);;;;;;;;;;;;;;;;;;;
Animals_094_h;Animals;alligator;"{01698144} <noun.animal> Alligatoridae#1, family Alligatoridae#1 -- (alligators; caimans)";"{13165815} <noun.plant> trunk#1, tree trunk#1, bole#2 -- (the main stem of a tree; usually covered with bark; the bole is usually the part that is commercially useful for lumber)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;
Animals_095_h;Animals;duck;{01846331} <noun.animal> duck#1 -- (small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_096_h;Animals;dogs;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);"{02418686} <verb.social> play3#5 -- (be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; ""The kids were playing outside all day""; ""I used to play with trucks as a little girl"")";"{08569998} <noun.location> field#1 -- (a piece of land cleared of trees and usually enclosed; ""he planted a field of wheat"")";;;;;;;;;;;;;;;;;
Animals_097_h;Animals;cow;"{02403454} <noun.animal> cow1#1, moo-cow#1 -- (female of domestic cattle: ""`moo-cow' is a child's term"")";"{08569998} <noun.location> field#1 -- (a piece of land cleared of trees and usually enclosed; ""he planted a field of wheat"")";;;;;;;;;;;;;;;;;;;
Animals_098_h;Animals;monkeys;{02486410} <noun.animal> baboon#1 -- (large terrestrial monkeys having doglike muzzles);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));;;;;;;;;;;;;;;;;;
Animals_099_h;Animals;cow;"{02403454} <noun.animal> cow1#1, moo-cow#1 -- (female of domestic cattle: ""`moo-cow' is a child's term"")";"{08569998} <noun.location> field#1 -- (a piece of land cleared of trees and usually enclosed; ""he planted a field of wheat"")";;;;;;;;;;;;;;;;;;;
Animals_100_h;Animals;flamingo;"{02007558} <noun.animal> flamingo#1 -- (large pink to scarlet web-footed wading bird with down-bent bill; inhabits brackish lakes)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;{01503061} <noun.animal> bird#1 -- (warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings);;;;;;;;;;;;;;;;;
Animals_101_v;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{00838367} <noun.act> eating#1, feeding#1 -- (the act of consuming food);{03593526} <noun.artifact> jar#1 -- (a vessel (usually cylindrical) with a wide mouth and without handles);;;;;;;;;;;;;;;;;;
Animals_102_h;Animals;leopard;{02128385} <noun.animal> leopard#2, Panthera pardus#1 -- (large feline of African and Asian forests usually having a tawny coat with black spots);"{09366762} <noun.object> nature#3 -- (the natural physical world including plants and animals and landscapes etc.; ""they tried to preserve nature as they found it"")";;;;;;;;;;;;;;;;;;;
Animals_103_h;Animals;kangaroo;{01877134} <noun.animal> kangaroo#1 -- (any of several herbivorous leaping marsupials of Australia and New Guinea having large powerful hind legs and a long thick tail);;;;;;;;;;;;;;;;;;;;
Animals_104_h;Animals;pigeon;{01811909} <noun.animal> pigeon#1 -- (wild and domesticated birds having a heavy body and short legs);;;;;;;;;;;;;;;;;;;;
Animals_105_h;Animals;hen;{01792640} <noun.animal> hen1#1, biddy2#1 -- (adult female chicken);"{01791625} <noun.animal> chicken1#2, Gallus gallus2#1 -- (a domestic fowl bred for flesh or eggs; believed to have been developed from the red jungle fowl)";;;;;;;;;;;;;;;;;;;
Animals_106_h;Animals;butterfly;{02274259} <noun.animal> butterfly#1 -- (diurnal insect typically having a slender body with knobbed antennae and broad colorful wings);;;;;;;;;;;;;;;;;;;;
Animals_107_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";{15019030} <noun.substance> sand#1 -- (a loose material consisting of grains of rock or coral);;;;;;;;;;;;;;;;;;;
Animals_108_h;Animals;hippopotamus;{02398521} <noun.animal> hippopotamus#1, hippo#2, river horse#1, Hippopotamus amphibius#1 -- (massive thick-skinned herbivorous animal living in or around rivers of tropical Africa);"{14956325} <noun.substance> mud#1, clay2#2 -- (water soaked soil; soft wet earth)";;;;;;;;;;;;;;;;;;;
Animals_109_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{00838367} <noun.act> eating#1, feeding#1 -- (the act of consuming food);"{02881193} <noun.artifact> bowl1#1 -- (a round vessel that is open at the top; used chiefly for holding food or liquids;)";;;;;;;;;;;;;;;;;;
Animals_110_h;Animals;sea lions;{02077923} <noun.animal> sea lion#1 -- (any of several large eared seals of the northern Pacific related to fur seals but lacking their valuable coat);{15019030} <noun.substance> sand#1 -- (a loose material consisting of grains of rock or coral);{09217230} <noun.object> beach#1 -- (an area of sand sloping down to the water of a sea or lake);;;;;;;;;;;;;;;;;;
Animals_111_h;Animals;bats;{02139199} <noun.animal> bat#1, chiropteran#1 -- (nocturnal mouselike mammal with forelimbs modified to form membranous wings and anatomical adaptations for echolocation by which they navigate);;;;;;;;;;;;;;;;;;;;
Animals_112_v;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";"{01915811} <noun.animal> coral#4 -- (marine colonial polyp characterized by a calcareous skeleton; masses in a variety of shapes often forming reefs)";;;;;;;;;;;;;;;;;;;
Animals_113_h;Animals;horse;{02374451} <noun.animal> horse#1, Equus caballus#1 -- (solid-hoofed herbivorous quadruped domesticated since prehistoric times);{09217230} <noun.object> beach#1 -- (an area of sand sloping down to the water of a sea or lake);;;;;;;;;;;;;;;;;;;
Animals_114_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{04435180} <noun.artifact> tile#1 -- (a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces);"{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light; ""as white as fresh snow""; ""a bride's white dress"")";"{03365592} <noun.artifact> floor#1, flooring#1 -- (the inside lower horizontal surface (as of a room, hallway, tent, or other structure); ""they needed rugs to cover the bare floors""; ""we spread our sleeping bags on the dry floor of the tent"")";;;;;;;;;;;;;;;;;
Animals_115_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{01692222} <adj.all> outdoor#1(prenominal) (vs. indoor#1), out-of-door#1, outside4#4 -- (located, suited for, or taking place in the open air; ""outdoor clothes""; ""badminton and other outdoor games""; ""a beautiful outdoor setting for the wedding"")";;;;;;;;;;;;;;;;;;;
Animals_116_h;Animals;ladybug;{02165456} <noun.animal> ladybug#1, ladybeetle#1, lady beetle#1, ladybird#1, ladybird beetle#1 -- (small round bright-colored and spotted beetle that usually feeds on aphids and other insect pests);"{05564590} <noun.body> hand#1, manus#1, mitt#1, paw1#2 -- (the (prehensile) extremity of the superior limb; ""he had the hands of a surgeon""; ""he extended his mitt"")";;;;;;;;;;;;;;;;;;;
Animals_117_h;Animals;monkey;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));{04108268} <noun.artifact> rope#1 -- (a strong line);;;;;;;;;;;;;;;;;;;
Animals_118_h;Animals;monkey;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));{01322685} <noun.animal> cub#3, young carnivore#1 -- (the young of certain carnivorous mammals such as the bear or wolf or lion);;;;;;;;;;;;;;;;;;;
Animals_119_h;Animals;crow;{01579028} <noun.animal> crow#1 -- (black birds having a raucous call);;;;;;;;;;;;;;;;;;;;
Animals_120_h;Animals;monkeys;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));;;;;;;;;;;;;;;;;;;;
Animals_121_h;Animals;bull;{02403325} <noun.animal> bull1#1 -- (uncastrated adult male of domestic cattle);;;;;;;;;;;;;;;;;;;;
Animals_122_h;Animals;monkeys;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));;;;;;;;;;;;;;;;;;;;
Animals_123_h;Animals;duck;{01846331} <noun.animal> duck#1 -- (small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_124_v;Animals;goats;{02416519} <noun.animal> goat#1, caprine animal#1 -- (any of numerous agile ruminants related to sheep but having a beard and straight horns);;;;;;;;;;;;;;;;;;;;
Animals_125_h;Animals;monkeys;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));;;;;;;;;;;;;;;;;;;;
Animals_126_h;Animals;camels;{02437136} <noun.animal> camel#1 -- (cud-chewing mammal used as a draft or saddle animal in desert regions);{08505573} <noun.location> desert#1 -- (arid land with little or no vegetation);;;;;;;;;;;;;;;;;;;
Animals_127_h;Animals;snails;{01944390} <noun.animal> snail#1 -- (freshwater or marine or terrestrial gastropod mollusk usually having an external enclosing spiral shell);;;;;;;;;;;;;;;;;;;;
Animals_128_h;Animals;horses;{02374451} <noun.animal> horse#1, Equus caballus#1 -- (solid-hoofed herbivorous quadruped domesticated since prehistoric times);{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground);"{09411430} <noun.object> river#1 -- (a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles"")";;;;;;;;;;;;;;;;;;
Animals_129_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";{04388743} <noun.artifact> tank#2, storage tank#1 -- (a large (usually metallic) vessel for holding gases or liquids);{02732072} <noun.artifact> aquarium#1, fish tank#1, marine museum#1 -- (a tank or pool or bowl filled with water for keeping live fish and underwater animals);;;;;;;;;;;;;;;;;;
Animals_130_h;Animals;lizard;{01674464} <noun.animal> lizard#1 -- (relatively long-bodied reptile with usually two pairs of legs and a tapering tail);;;;;;;;;;;;;;;;;;;;
Animals_131_h;Animals;ducks;{01846331} <noun.animal> duck#1 -- (small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs);{01847170} <noun.animal> duckling#2 -- (young duck);"{14956325} <noun.substance> mud#1, clay2#2 -- (water soaked soil; soft wet earth)";;;;;;;;;;;;;;;;;;
Animals_132_h;Animals;swans;{01858441} <noun.animal> swan#1 -- (stately heavy-bodied aquatic bird with very long neck and usually white plumage as adult);{09217230} <noun.object> beach#1 -- (an area of sand sloping down to the water of a sea or lake);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;
Animals_133_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";;;;;;;;;;;;;;;;;;;
Animals_134_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light; ""as white as fresh snow""; ""a bride's white dress"")";;;;;;;;;;;;;;;;;;;
Animals_135_v;Animals;insect;{02159955} <noun.animal> insect#1 -- (small air-breathing arthropod);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Animals_136_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";;;;;;;;;;;;;;;;;;;;
Animals_137_h;Animals;camels;{02437136} <noun.animal> camel#1 -- (cud-chewing mammal used as a draft or saddle animal in desert regions);{08505573} <noun.location> desert#1 -- (arid land with little or no vegetation);;;;;;;;;;;;;;;;;;;
Animals_138_h;Animals;chicken;"{01791625} <noun.animal> chicken1#2, Gallus gallus2#1 -- (a domestic fowl bred for flesh or eggs; believed to have been developed from the red jungle fowl)";{01792640} <noun.animal> hen1#1, biddy2#1 -- (adult female chicken);;;;;;;;;;;;;;;;;;;
Animals_139_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";;;;;;;;;;;;;;;;;;;;
Animals_140_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";;;;;;;;;;;;;;;;;;;;
Animals_141_h;Animals;monkey;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";;;;;;;;;;;;;;;;;;;
Animals_142_h;Animals;snake;"{01726692} <noun.animal> snake#1, serpent#1, ophidian#1 -- (limbless scaly elongate reptile; some are venomous)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_143_h;Animals;snake;"{01726692} <noun.animal> snake#1, serpent#1, ophidian#1 -- (limbless scaly elongate reptile; some are venomous)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";;;;;;;;;;;;;;;;;;
Animals_144_h;Animals;alligator;{01698434} <noun.animal> alligator#2, gator#1 -- (either of two amphibious reptiles related to crocodiles but with shorter broader snouts);;;;;;;;;;;;;;;;;;;;
Animals_145_h;Animals;snake;"{01726692} <noun.animal> snake#1, serpent#1, ophidian#1 -- (limbless scaly elongate reptile; some are venomous)";"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Animals_146_h;Animals;cow;"{02403454} <noun.animal> cow1#1, moo-cow#1 -- (female of domestic cattle: ""`moo-cow' is a child's term"")";"{09366762} <noun.object> nature#3 -- (the natural physical world including plants and animals and landscapes etc.; ""they tried to preserve nature as they found it"")";;;;;;;;;;;;;;;;;;;
Animals_147_v;Animals;lizard;{01674464} <noun.animal> lizard#1 -- (relatively long-bodied reptile with usually two pairs of legs and a tapering tail);"{13104059} <noun.plant> tree#1 -- (a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms)";;;;;;;;;;;;;;;;;;;
Animals_148_h;Animals;sea lion;{02077923} <noun.animal> sea lion#1 -- (any of several large eared seals of the northern Pacific related to fur seals but lacking their valuable coat);"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";"{14842992} <noun.substance> earth#2, ground#3 -- (the loose soft material that makes up a large part of the land surface; ""they dug into the earth outside the church"")";;;;;;;;;;;;;;;;;;
Animals_149_v;Animals;bird;{01503061} <noun.animal> bird#1 -- (warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_150_h;Animals;sea lions;{02077923} <noun.animal> sea lion#1 -- (any of several large eared seals of the northern Pacific related to fur seals but lacking their valuable coat);"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;
Animals_151_v;Animals;worm;{01786646} <noun.animal> millipede#1, millepede#1, milliped#1 -- (any of numerous herbivorous nonpoisonous arthropods having a cylindrical body of 20 to 100 or more segments most with two pairs of legs);"{13104059} <noun.plant> tree#1 -- (a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms)";;;;;;;;;;;;;;;;;;;
Animals_152_h;Animals;black swan;{01860187} <noun.animal> black swan#1, Cygnus atratus#1 -- (large Australian swan having black plumage and a red bill);{01858441} <noun.animal> swan#1 -- (stately heavy-bodied aquatic bird with very long neck and usually white plumage as adult);"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";;;;;;;;;;;;;;;;;;
Animals_153_v;Animals;turtle;{01662784} <noun.animal> turtle#2 -- (any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming);"{12102133} <noun.plant> grass#1 -- (narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay)";"{01670092} <noun.animal> tortoise#1 -- (usually herbivorous land turtles having clawed elephant-like limbs; worldwide in arid area except Australia and Antarctica)";;;;;;;;;;;;;;;;;;
Animals_154_h;Animals;cow;{01887787} <noun.animal> cow2#2 -- (mature female of mammals of which the male is called `bull');"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Animals_155_v;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{03001627} <noun.artifact> chair#1 -- (a seat for one person, with a support for the back; ""he put his coat over the back of the chair and sat down"")";;;;;;;;;;;;;;;;;;;
Animals_156_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";{09376526} <noun.object> ocean floor#1, sea floor#1, ocean bottom#1, seabed#1, sea bottom#1, Davy Jones's locker#1, Davy Jones#1 -- (the bottom of a sea or ocean);;;;;;;;;;;;;;;;;;;
Animals_157_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;;
Animals_158_h;Animals;cats;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{04522168} <noun.artifact> vase#1 -- (an open jar of glass or porcelain used as an ornament or to hold flowers);"{01186428} <verb.consumption> breastfeed#1, suckle#2, suck2#7, nurse#5, wet-nurse#1, lactate#1, give suck#1 -- (give suck to; ""The wetnurse suckled the infant""; ""You cannot nurse your baby in public in some places"")";;;;;;;;;;;;;;;;;;
Animals_159_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";"{01914609} <noun.animal> sea anemone#1, anemone#2 -- (marine polyps that resemble flowers but have oral rings of tentacles; differ from corals in forming no hard skeleton)";;;;;;;;;;;;;;;;;;;
Animals_160_h;Animals;seahorses;"{01456756} <noun.animal> seahorse#2, sea horse#2 -- (small fish with horse-like heads bent sharply downward and curled tails; swim in upright position)";;;;;;;;;;;;;;;;;;;;
Animals_161_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;;
Animals_162_h;Animals;lizards;{01674464} <noun.animal> lizard#1 -- (relatively long-bodied reptile with usually two pairs of legs and a tapering tail);"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";{13163250} <noun.plant> branch#2 -- (a division of a stem, or secondary stem arising from the main stem of a plant);;;;;;;;;;;;;;;;;;
Animals_163_h;Animals;llama;{02437616} <noun.animal> llama#1 -- (wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump);;;;;;;;;;;;;;;;;;;;
Animals_164_h;Animals;sea lion;{02077923} <noun.animal> sea lion#1 -- (any of several large eared seals of the northern Pacific related to fur seals but lacking their valuable coat);"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";;;;;;;;;;;;;;;;;;;
Animals_165_h;Animals;goats;{02416519} <noun.animal> goat#1, caprine animal#1 -- (any of numerous agile ruminants related to sheep but having a beard and straight horns);"{00195191} <adj.all> creepy#2, creepy-crawly#1 -- (causing a sensation as of things crawling on your skin; ""a creepy story""; ""I had a creepy-crawly feeling"")";;;;;;;;;;;;;;;;;;;
Animals_166_v;Animals;cats;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{00014742} <verb.body> sleep#1, kip#1, slumber#1, log Z's#1, catch some Z's#1 -- (be asleep);"{02883344} <noun.artifact> box#1 -- (a (usually rectangular) container; may have a lid; ""he rummaged through a box of spare parts"")";;;;;;;;;;;;;;;;;;
Animals_167_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";;;;;;;;;;;;;;;;;;;;
Animals_168_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{04314914} <noun.artifact> step#4, stair#1 -- (support consisting of a place to rest the foot while ascending or descending a stairway; ""he paused on the bottom step"")";"{02576489} <adj.all> wooden#1 -- (made or consisting of (entirely or in part) or employing wood; ""a wooden box""; ""an ancient cart with wooden wheels"")";;;;;;;;;;;;;;;;;;
Animals_169_h;Animals;turtle;{01662784} <noun.animal> turtle#2 -- (any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming);"{01670092} <noun.animal> tortoise#1 -- (usually herbivorous land turtles having clawed elephant-like limbs; worldwide in arid area except Australia and Antarctica)";;;;;;;;;;;;;;;;;;;
Animals_170_h;Animals;turtle;{01662784} <noun.animal> turtle#2 -- (any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming);{09426788} <noun.object> sea#1 -- (a division of an ocean or a large body of salt water partially enclosed by land);{09376526} <noun.object> ocean floor#1, sea floor#1, ocean bottom#1, seabed#1, sea bottom#1, Davy Jones's locker#1, Davy Jones#1 -- (the bottom of a sea or ocean);;;;;;;;;;;;;;;;;;
Animals_171_h;Animals;boar;"{02396427} <noun.animal> wild boar#1, boar2#1, Sus scrofa1#1 -- (Old World wild swine having a narrow body and prominent tusks from which most domestic swine come; introduced in United States)";;;;;;;;;;;;;;;;;;;;
